MoldID,MoldName,MoldCode,CustomerID,TrayID,MoldDesignID,storage_company,RackLayerID,ItemTypeID,MoldLengthModified,MoldWidthModified,MoldHeightModified,MoldWeightModified,MoldNotes,MoldUsageStatus,MoldOnCheckList,JobID,MoldReturning,MoldReturnedDate,MoldDisposing,MoldDisposedDate,MoldEntry,MoldRevisionID,DeviceStatus,KeeperCompany,UpdatedAt,UpdatedBy
275,JAE-306,JAE306,,795,837,2,121,2,,,,,,,TRUE,272,,,,,,921,,2,,
276,JAE-316,JAE316,,805,851,2,122,2,,,,,,,TRUE,283,,,,,,932,,2,,
277,JAE-244 R2,JAE244R2,,736,770,2,122,2,,,,,,,TRUE,,,,,,,861,,2,,
278,JAE-171 R1,JAE171R1,,677,707,2,122,2,,,,,,,TRUE,,,,,,,798,,2,,
279,JAE-269,JAE269,,759,793,2,122,2,,,,,,,TRUE,234,,,,,,884,,2,,
280,JAE-217,JAE217,,712,746,2,122,2,,,,,,,TRUE,,,,,,,837,,2,,
281,JAE-242,JAE242,,734,768,2,122,2,,,,,,,TRUE,,,,,,,859,,2,,
282,JAE-192,JAE192,,693,724,2,124,2,,,,,,,TRUE,,,,,,,815,,2,,
283,JAE-238 R2,JAE238R2,,730,764,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,855,廃棄済,,,
284,JAE-090,JAE090,,638,660,3,0,2,,,,,坂田精文堂・図面確認依頼 | [旧RackLayer 703] 坂田精文堂,,TRUE,217,,,,,,752,,3,,
286,JAE-238,JAE238,,730,764,2,704,2,,,,,,,TRUE,,,,廃棄予定,3/23/2026,,855,廃棄済,2,,
287,JAE-279,JAE279,,768,802,2,124,2,,,,,,,TRUE,243,,,,,,893,,2,,
288,JAE-063 R2,JAE063R2,,630,648,2,124,2,,,,,,,TRUE,,,,,,,741,,2,,
289,JAE-011,JAE011,,607,619,2,124,2,,,,,,,TRUE,,,,,,,712,,2,,
290,JAE-037,JAE037,,619,635,2,124,2,,,,,,,TRUE,,,,,,,728,,2,,
291,JAE-197,JAE197,,697,728,2,124,2,,,,,,,TRUE,,,,,,,819,,2,,
292,JAE-113 R7,JAE113R7,,643,3680,2,124,2,,,,,,,TRUE,,,,,,,3695,,2,,
293,JAE-243,JAE243,,735,769,2,124,2,,,,,,,TRUE,,,,,,,860,,2,,
294,JAE-001,JAE001,,599,611,2,124,2,,,,,,,TRUE,,,,,,,704,,2,,
295,JAE-206,JAE206,,703,736,2,124,2,,,,,,,TRUE,,,,,,,827,,2,,
296,JAE-199 R1,JAE199R1,,699,730,2,124,2,,,,,,,TRUE,,,,,,,821,,2,,
297,JAE-070,JAE070,,632,653,2,124,2,,,,,坂田精文堂・図面確認依頼,,TRUE,215,,,,,,745,,2,,
298,JAE-129 R1,JAE129R1,,651,678,2,124,2,,,,,,,TRUE,,,,,,,769,,2,,
299,JAE-004,JAE004,,602,614,2,124,2,,,,,坂田精文堂・図面確認依頼,,TRUE,210,,,,,,707,,2,,
300,JAE-200,JAE200,,700,731,2,124,2,,,,,,,TRUE,,,,,,,822,,2,,
301,JAE-083,JAE083,,637,659,2,124,2,,,,,坂田精文堂・図面確認依頼,,TRUE,,,,,,,751,,2,,
302,JAE-042,JAE042,,621,637,2,124,2,,,,,,,TRUE,,,,,,,730,,2,,
303,JAE-079,JAE079,,635,657,2,124,2,,,,,,,TRUE,,,,,,,749,,2,,
304,JAE-080 R3,JAE080R3,,636,658,2,124,2,,,,,,,TRUE,,,,,,,750,,2,,
305,JAE-230 R3,JAE230R3,,723,758,2,124,2,,,,,,,TRUE,,,,,,,849,,2,,
306,JAE-241,JAE241,,733,767,2,124,2,,,,,,,TRUE,,,,,,,858,,2,,
307,JAE-268,JAE268,,758,792,2,124,2,,,,,,,TRUE,233,,,,,,883,,2,,
308,JAE-006,JAE006,,604,616,2,124,2,,,,,,,TRUE,,,,,,,709,,2,,
310,JAE-167,JAE167,,673,703,2,123,2,,,,,,,TRUE,,,,,,,794,,2,,
311,JAE-201 R1,JAE201R1,,701,732,2,123,2,,,,,,,TRUE,,,,,,,823,,2,,
312,JAE-111 R2,JAE111R2,,641,664,2,123,2,,,,,,,TRUE,,,,,,,756,,2,,
313,JAE-229,JAE229,,722,756,2,123,2,,,,,,,TRUE,,,,,,,847,,2,,
314,JAE-228,JAE228,,721,755,2,123,2,,,,,,,TRUE,,,,,,,846,,2,,
315,JAE-184,JAE184,,686,716,,704,2,,,,,,,TRUE,,,,廃棄済,3/13/2025,,807,廃棄済,,,
316,JAE-174,JAE174,,679,709,2,123,2,,,,,,,TRUE,,,,,,,800,,2,,
317,JAE-176,JAE176,,681,711,2,123,2,,,,,,,TRUE,,,,,,,802,,2,,
318,JAE-159,JAE159,,669,698,2,123,2,,,,,廃棄2022.3？,,TRUE,,,,,,,789,,2,,
319,JAE-033,JAE033,,615,630,2,123,2,,,,,,,TRUE,,,,,,,723,,2,,
320,JAE-016,JAE016,,609,622,2,123,2,,,,,,,TRUE,,,,,,,715,,2,,
321,JAE-291 R2,JAE291R2,,780,817,,704,2,,,,,,,TRUE,256,,,廃棄済,3/23/2026,,905,廃棄済,,,
322,JAE-260,JAE260,,750,784,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,875,廃棄済,,,
323,JAE-112,JAE112,,642,666,2,123,2,,,,,坂田精文堂・図面確認依頼,,TRUE,,,,,,,758,,2,,
324,JAE-175,JAE175,,680,710,,704,2,,,,,,,TRUE,,,,廃棄済,3/13/2025,,801,廃棄済,,,
325,JAE-034 74H,JAE03474H,,616,631,2,123,2,,,,,,,TRUE,,,,,,,724,,2,,
326,JAE-140 R1 PET,JAE140R1PET,,658,685,2,112,2,,,,,,,TRUE,,,,,,,776,,2,,
327,JAE-245 R1,JAE245R1,,737,771,2,123,2,,,,,,,TRUE,,,,,,,862,,2,,
328,JAE-046 No1,JAE046No1,,624,640,2,123,2,,,,,,,TRUE,,,,,,,733,,2,,
329,JAE-002,JAE002,,600,612,2,123,2,,,,,,,TRUE,,,,,,,705,,2,,
330,JAE-266,JAE266,,756,790,2,123,2,,,,,,,TRUE,231,,,,,,881,,2,,
331,JAE-023 R2,JAE023R2,,612,625,2,123,2,,,,,,,TRUE,,,,,,,718,,2,,
332,JAE-309,JAE309,,798,840,3,0,2,,,,,坂田工場2024.5.15 | [旧RackLayer 703] 坂田精文堂,,TRUE,275,,,,,,924,,3,,
334,ADY-101,ADY101,,126,91,2,125,2,,,,,,,TRUE,,,,,,,192,,2,,
335,ADY-111,ADY111,,134,99,2,125,2,,,,,,,TRUE,,,,,,,200,,2,,
336,ADY-103,ADY103,,128,93,2,125,2,,,,,,,TRUE,,,,,,,194,,2,,
337,ADY-114,ADY114,,137,102,2,125,2,,,,,,,TRUE,,,,,,,281,,2,,
338,ADY-112,ADY112,,135,100,2,125,2,,,,,,,TRUE,,,,,,,279,,2,,
339,ADY-126,ADY126,,142,111,2,125,2,,,,,,,TRUE,118,,,,,,289,,2,,
340,ADY-106,ADY106,,131,96,2,125,2,,,,,,,TRUE,,,,,,,197,,2,,
341,ADY-113,ADY113,,136,101,2,125,2,,,,,,,TRUE,,,,,,,280,,2,,
342,ADY-070,ADY070,,104,60,2,125,2,,,,,,,TRUE,,,,,,,161,,2,,
343,ADY-063,ADY063,,101,55,2,125,2,,,,,,,TRUE,,,,,,,156,,2,,
344,ADV-034,ADV034,,92,43,2,125,2,,,,,,,TRUE,,,,,,,144,,2,,
345,ADY-064,ADY064,,102,56,2,125,2,,,,,,,TRUE,,,,,,,157,,2,,
346,ADV-017,ADV017,,84,33,2,125,2,,,,,,,TRUE,,,,,,,134,,2,,
347,ADV-032,ADV032,,90,41,2,125,2,,,,,,,TRUE,,,,,,,142,,2,,
348,ADY-086,ADY086,,116,77,2,125,2,,,,,,,TRUE,,,,,,,178,,2,,
349,ADV-027,ADV027,,88,39,2,125,2,,,,,,,TRUE,,,,,,,140,,2,,
350,ADY-059,ADY059,,98,51,2,125,2,,,,,,,TRUE,,,,,,,152,,2,,
351,ADY-062,ADY062,,100,54,2,125,2,,,,,,,TRUE,,,,,,,155,,2,,
352,AKT-001,AKT001,,148,117,2,125,2,,,,,,,TRUE,,,,,,,295,,2,,
353,ADV-026,ADV026,,87,38,2,125,2,,,,,,,TRUE,,,,,,,139,,2,,
354,ADV-037,ADV037,,93,45,2,125,2,,,,,,,TRUE,113,,,,,,146,,2,,
356,YSD,YSD,,2784,3326,2,111,2,,,,,,,TRUE,,,,,,,3366,,2,,
357,JAE-121 R1,JAE121R1,,647,672,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,764,廃棄済,,,
358,JAE-278,JAE278,,767,801,2,123,2,,,,,,,TRUE,242,,,,,,892,,2,,
359,JAE-035 ZF No1,JAE035ZFNo1,,617,633,2,123,2,,,,,坂田精文堂・図面確認依頼,,FALSE,,,,,,,726,,2,,
360,JAE-210,JAE210,,706,739,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,830,廃棄済,,,
361,JAE-284 R4,JAE284R4,,773,807,2,111,2,,,,,,,TRUE,248,,,,,,898,,2,,
362,JAE-314 R1,JAE314R1,,803,848,3,0,2,,,,,坂田精文堂・図面確認依頼 | [旧RackLayer 703] 坂田精文堂,,TRUE,280,,,,,,930,,3,,
363,JAE-214 R1,JAE214R1,,710,743,2,114,2,,,,,,,TRUE,,,,,,,834,,2,,
364,JAE-164,JAE164,,675,702,2,111,2,,,,,金型廃棄？,,TRUE,,,,,,,793,,2,,
365,JAE-209,JAE209,,705,738,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,829,廃棄済,,,
366,JAE-035 ZF No2,JAE035ZFNo2,,617,633,2,123,2,,,,,,,FALSE,,,,,,,726,,2,,
367,JAE-170,JAE170,,676,706,2,111,2,,,,,,,TRUE,,,,,,,797,,2,,
368,JAE-212,JAE212,,708,741,2,111,2,,,,,,,TRUE,,,,,,,832,,2,,
369,JAE-020,JAE020,,611,624,2,111,2,,,,,,,TRUE,212,,,,,,717,,2,,
371,JAE-035 74H,JAE03574H,,617,3618,2,111,2,,,,,,,TRUE,,,,,,,3641,,2,,
372,JAE-130 R1,JAE130R1,,652,679,2,123,2,,,,,,,TRUE,,,,,,,770,,2,,
373,JAE-307 R1,JAE307R1,,796,838,2,111,2,,,,,坂田工場　2024.5.15,,TRUE,273,,,,,,922,,2,,
374,JAE-194 R1,JAE194R1,,695,726,2,112,2,,,,,,,TRUE,,,,,,,817,,2,,
375,JAE-231,JAE231,,725,759,,704,2,,,,,,,TRUE,,,,廃棄済,3/13/2025,,850,廃棄済,,,
376,JAE-188,JAE188,,689,720,,704,2,,,,,,,TRUE,,,,廃棄済,3/13/2025,,811,廃棄済,,,
377,JAE-280 R3,JAE280R3,,769,803,2,112,2,,,,,,,TRUE,244,,,,,,894,,2,,
378,JAE-168,JAE168,,674,704,2,112,2,,,,,,,TRUE,,,,,,,795,,2,,
379,JAE-261,JAE261,,751,785,2,113,2,,,,,,,TRUE,,,,,,,876,,2,,
380,JAE-183 R1,JAE183R1,,685,715,,704,2,,,,,,,TRUE,,,,廃棄済,,,806,廃棄済,,,
381,JAE-239 R2,JAE239R2,,731,765,2,112,2,,,,,,,TRUE,,,,,,,856,,2,,
382,JAE-232 R1,JAE232R1,,726,760,2,112,2,,,,,,,TRUE,,,,,,,851,,2,,
383,JAE-196,JAE196,,696,727,2,112,2,,,,,,,TRUE,,,,,,,818,,2,,
384,JAE-283 R3,JAE283R3,,772,806,2,112,2,,,,,,,TRUE,247,,,,,,897,,2,,
385,JAE-263 R1,JAE263R1,,753,787,2,112,2,,,,,,,TRUE,,,,,,,878,,2,,
386,JAE-262 R1,JAE262R1,,752,786,2,112,2,,,,,,,TRUE,,,,,,,877,,2,,
387,JAE-300,JAE300,,789,828,3,0,2,,,,,[旧RackLayer 703] 坂田精文堂,,TRUE,266,,,,,,915,,3,,
388,JAE-258,JAE258,,748,782,2,113,2,,,,,,,TRUE,,,,,,,873,,2,,
389,JAE-259,JAE259,,749,783,2,113,2,,,,,,,TRUE,,,,,,,874,,2,,
390,JAE-249 AB,JAE249AB,,739,773,2,113,2,,,,,,,TRUE,,,,,,,864,,2,,
391,JAE-256,JAE256,,746,780,2,113,2,,,,,,,TRUE,,,,,,,871,,2,,
392,JAE-257,JAE257,,747,781,2,113,2,,,,,,,TRUE,,,,,,,872,,2,,
393,JAE-254,JAE254,,744,778,2,113,2,,,,,,,TRUE,,,,,,,869,,2,,
394,JAE-302 R1,JAE302R1,,791,831,,704,2,,,,,,,TRUE,268,,,廃棄済,3/23/2026,,917,廃棄済,,,
395,JAE-253,JAE253,,743,777,2,113,2,,,,,,,TRUE,,,,,,,868,,2,,
396,JAE-290,JAE290,,779,815,2,113,2,,,,,,,TRUE,255,,,,,,904,,2,,
397,JAE-318,JAE318,,807,853,2,122,2,,,,,坂田精文堂 240605,,TRUE,285,,,,,,934,,2,,
398,JAE-294,JAE294,,783,820,2,113,2,,,,,,,TRUE,259,,,,,,908,,2,,
399,JAE-308,JAE308,,797,839,2,112,2,,,,,坂田工場2024.5.15,,TRUE,274,,,,,,923,,2,,
400,JAE-301,JAE301,,790,829,2,113,2,,,,,青森・YSD,,TRUE,267,,,,,,916,,2,,
401,JAE-295 R1,JAE295R1,,784,821,2,113,2,,,,,,,TRUE,260,,,,,,909,,2,,
402,JAE-255,JAE255,,745,779,2,113,2,,,,,,,TRUE,,,,,,,870,,2,,
403,JAE-193,JAE193,,694,725,2,114,2,,,,,,,TRUE,,,,,,,816,,2,,
404,JAE-203 R1,JAE203R1,,702,734,2,114,2,,,,,,,TRUE,,,,,,,825,,2,,
405,JAE-003,JAE003,,601,613,2,114,2,,,,,,,TRUE,,,,,,,706,,2,,
406,JAE-275 R2,JAE275R2,,765,799,2,114,2,,,,,,,TRUE,240,,,,,,890,,2,,
407,JAE-240,JAE240,,732,766,2,114,2,,,,,,,TRUE,,,,,,,857,,2,,
408,JAE-019,JAE019,,610,623,2,114,2,,,,,,,TRUE,,,,,,,716,,2,,
409,JAE-052,JAE052,,627,644,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,737,廃棄済,,,
410,JAE-043,JAE043,,622,638,2,114,2,,,,,,,TRUE,,,,,,,731,,2,,
411,JAE-092,JAE092,,639,661,2,114,2,,,,,,,TRUE,,,,,,,753,,2,,
412,JAE-116 R1,JAE116R1,,645,669,2,114,2,,,,,,,TRUE,,,,,,,761,,2,,
413,JAE-128 R1,JAE128R1,,650,677,2,114,2,,,,,,,TRUE,,,,,,,768,,2,,
414,JAE-065 R2,JAE065R2,,631,649,2,114,2,,,,,,,TRUE,,,,,,,742,,2,,
415,JAE-032,JAE032,,614,629,2,114,2,,,,,,,TRUE,,,,,,,722,,2,,
416,JAE-191,JAE191,,692,723,2,114,2,,,,,,,TRUE,,,,,,,814,,2,,
417,JAE-222 R1,JAE222R1,,715,749,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,840,廃棄済,,,
418,JAE-078,JAE078,,634,656,2,114,2,,,,,,,TRUE,,,,,,,748,,2,,
419,JAE-024,JAE024,,613,626,2,114,2,,,,,,,TRUE,,,,,,,719,,2,,
420,JAE-034 ZF,JAE034ZF,,616,3652,2,114,2,,,,,,,TRUE,,,,,,,3671,,2,,
421,JAE-198,JAE198,,698,729,2,114,2,,,,,,,TRUE,,,,,,,820,,2,,
422,JAE-224,JAE224,,717,751,2,114,2,,,,,,,TRUE,,,,,,,842,,2,,
424,JAE-012,JAE012,,608,620,,704,2,,,,,,,TRUE,,,,廃棄済,3/13/2025,,713,廃棄済,,,
425,JAE-041,JAE041,,620,636,2,114,2,,,,,,,TRUE,,,,,,,729,,2,,
426,JAE-230,JAE230,,723,757,2,114,2,,,,,,,TRUE,,,,,,,848,,2,,
427,JAE-149,JAE149,,662,690,2,114,2,,,,,,,TRUE,,,,,,,781,,2,,
428,JAE-053,JAE053,,628,645,,704,2,,,,,,,TRUE,,,,廃棄済,3/23/2026,,738,廃棄済,,,
429,JAE-247,JAE247,,738,772,2,114,2,,,,,,,TRUE,,,,,,,863,,2,,
430,JAE-186,JAE186,,688,718,2,114,2,,,,,,,TRUE,,,,,,,809,,2,,
431,ADV-029 R?,ADV029R?,,89,40,2,115,2,,,,,,,TRUE,,,,,,,141,,2,,
432,ADV-009,ADV009,,83,30,2,115,2,,,,,,,TRUE,,,,,,,131,,2,,
433,ADY-079,ADY079,,108,69,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,TRUE,,返却済,10/16/2024,,,,170,返却済,,,
434,ADY-118,ADY118,,139,105,2,115,2,,,,,,,TRUE,,,,,,,284,,2,,
435,ADY-119,ADY119,,140,106,2,115,2,,,,,,,TRUE,,,,,,,285,,2,,
436,ADY-105,ADY105,,130,95,2,115,2,,,,,,,TRUE,,,,,,,196,,2,,
437,ADY-080,ADY080,,109,70,2,115,2,,,,,,,TRUE,,,,,,,171,,2,,
438,ADY-102,ADY102,,127,92,2,115,2,,,,,,,TRUE,,,,,,,193,,2,,
439,ADY-115,ADY115,,138,103,2,115,2,,,,,,,TRUE,,,,,,,282,,2,,
440,ADY-053,ADY053,,96,48,2,115,2,,,,,,,TRUE,,,,,,,149,,2,,
441,ADV-025R,ADV025R,,86,37,2,115,2,,,,,,,TRUE,,,,,,,138,,2,,
442,ADY-097,ADY097,,123,86,2,115,2,,,,,,,TRUE,,,,,,,187,,2,,
443,ADY-087,ADY087,,117,78,2,115,2,,,,,,,TRUE,114,,,,,,179,,2,,
444,ADY-093R,ADY093R,,121,84,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,TRUE,,返却予定,10/16/2024,,,,185,返却済,,,
445,ADY-071,ADY071,,105,61,2,115,2,,,,,,,TRUE,,,,,,,162,,2,,
446,ADY-063,ADY063,,101,55,2,115,2,,,,,,,TRUE,,,,,,,156,,2,,
447,AFMC-002,AFMC002,,145,114,2,115,2,,,,,,,TRUE,,,,,,,292,,2,,
448,AON-001,AON001,,184,158,2,115,2,,,,,,,TRUE,,,,,,,336,,2,,
449,DIC-130,DIC130,,382,374,2,101,2,,,,,,,TRUE,,,,,,,549,,2,,
450,TE-024,TE024,,2073,2441,2,13,2,,,,,,,TRUE,,,,,,,2502,,2,,
451,DIC-040,DIC040,,310,300,2,101,2,,,,,,,TRUE,,,,,,,475,,2,,
452,DIC-090,DIC090,,347,339,2,101,2,,,,,,,TRUE,,,,,,,514,,2,,
453,DIC-031,DIC031,,307,296,2,101,2,,,,,,,TRUE,,,,,,,471,,2,,
454,DIC-030,DIC030,,306,295,2,101,2,,,,,,,TRUE,,,,,,,470,,2,,
455,PLX-001,PLX001,,1640,1890,2,51,2,,,,,,,TRUE,,,,,,,1965,,2,,
456,DIC-139,DIC139,,391,383,2,101,2,,,,,,,TRUE,,,,,,,558,,2,,
457,DIC-137,DIC137,,389,381,2,101,2,,,,,,,TRUE,,,,,,,556,,2,,
458,DIC-147,DIC147,,399,394,2,101,2,,,,,,,TRUE,,,,,,,567,,2,,
459,DIC-046,DIC046,,315,306,2,101,2,,,,,,,TRUE,,,,,,,481,,2,,
460,DIC-132,DIC132,,384,376,3,0,2,,,,,[旧RackLayer 703] 坂田精文堂,,TRUE,,,,,,,551,,3,,
461,DDB-003,DDB003,,285,270,2,101,2,,,,,,,TRUE,,,,,,,446,,2,,
462,DIC-001,DIC001,,290,277,3,0,2,,,,,[旧RackLayer 703] 坂田精文堂,InUse,TRUE,,,,,,,452,,3,,
463,DIC-009T,DIC009T,,296,284,2,101,2,,,,,坂田精文堂・図面確認依頼,,TRUE,,,,,,,459,,2,,
464,DIM-001R,DIM001R,,401,399,2,101,2,,,,,,,TRUE,,,,,,,572,,2,,
465,DIC-009,DIC009,,296,283,2,102,2,,,,,坂田精文堂・図面確認依頼,,TRUE,,,,,,,458,,2,,
466,DIC-016,DIC016,,302,289,2,102,2,,,,,,,TRUE,,,,,,,464,,2,,
467,DIC-012,DIC012,,300,287,2,102,2,,,,,,,TRUE,,,,,,,462,,2,,
468,DIC-120,DIC120,,375,367,2,102,2,,,,,,,TRUE,,,,,,,542,,2,,
469,DIC-015,DIC015,,301,288,2,102,2,,,,,,,TRUE,,,,,,,463,,2,,
470,DIC-011,DIC011,,299,286,2,102,2,,,,,,,TRUE,,,,,,,461,,2,,
471,DIC-144,DIC144,,396,389,2,102,2,,,,,,,TRUE,,,,,,,563,,2,,
472,DIC-129,DIC129,,381,373,2,102,2,,,,,,,TRUE,,,,,,,548,,2,,
473,DIC-142,DIC142,,394,386,2,102,2,,,,,,,TRUE,,,,,,,561,,2,,
474,DIC-083,DIC083,,341,333,2,102,2,,,,,,,TRUE,,,,,,,508,,2,,
475,DIC-126,DIC126,,379,371,2,102,2,,,,,,,TRUE,,,,,,,546,,2,,
476,DIC-136,DIC136,,388,380,2,102,2,,,,,,,TRUE,,,,,,,555,,2,,
477,DIC-141,DIC141,,393,385,2,102,2,,,,,,,TRUE,,,,,,,560,,2,,
478,DIC-121,DIC121,,376,368,2,102,2,,,,,,,TRUE,,,,,,,543,,2,,
479,DIC-125,DIC125,,378,370,2,102,2,,,,,,,TRUE,,,,,,,545,,2,,
480,DIC-106,DIC106,,362,354,2,102,2,,,,,,,TRUE,,,,,,,529,,2,,
481,DIC-105,DIC105,,361,353,2,102,2,,,,,,,TRUE,,,,,,,528,,2,,
482,DIC-075R,DIC075R,,337,329,2,103,2,,,,,,,TRUE,,,,,,,504,,2,,
483,DIC-095,DIC095,,352,344,2,103,2,,,,,,,TRUE,,,,,,,519,,2,,
484,DIC-101,DIC101,,359,351,2,103,2,,,,,,,TRUE,,,,,,,526,,2,,
485,DIC-061,DIC061,,329,321,2,103,2,,,,,,,TRUE,,,,,,,496,,2,,
486,DIC-088,DIC088,,346,338,2,103,2,,,,,,,TRUE,,,,,,,513,,2,,
487,DIC-100,DIC100,,358,350,2,103,2,,,,,,,TRUE,,,,,,,525,,2,,
488,DIC-116,DIC116,,371,363,2,103,2,,,,,,,TRUE,,,,,,,538,,2,,
489,DIC-062,DIC062,,330,322,2,103,2,,,,,,,TRUE,,,,,,,497,,2,,
490,DIC-093,DIC093,,350,342,2,103,2,,,,,,,TRUE,,,,,,,517,,2,,
491,DIC-050,DIC050,,318,310,2,103,2,,,,,,,TRUE,,,,,,,485,,2,,
492,DIC-051,DIC051,,319,311,2,103,2,,,,,,,TRUE,,,,,,,486,,2,,
493,DIC-052,DIC052,,320,312,2,103,2,,,,,,,TRUE,,,,,,,487,,2,,
494,DIC-053,DIC053,,321,313,2,103,2,,,,,,,TRUE,,,,,,,488,,2,,
495,DIC-054,DIC054,,322,314,2,103,2,,,,,,,TRUE,,,,,,,489,,2,,
496,DIC-055,DIC055,,323,315,2,103,2,,,,,,,TRUE,,,,,,,490,,2,,
497,DIC-056,DIC056,,324,316,2,103,2,,,,,,,TRUE,,,,,,,491,,2,,
498,DIC-057,DIC057,,325,317,2,103,2,,,,,,,TRUE,,,,,,,492,,2,,
499,DIC-058,DIC058,,326,318,2,103,2,,,,,,,TRUE,,,,,,,493,,2,,
500,DIC-059,DIC059,,327,319,2,103,2,,,,,,,TRUE,,,,,,,494,,2,,
501,DIC-135,DIC135,,387,379,2,103,2,,,,,,,TRUE,,,,,,,554,,2,,
502,DIC-084,DIC084,,342,334,2,103,2,,,,,,,TRUE,,,,,,,509,,2,,
503,DIC-114,DIC114,,369,361,2,103,2,,,,,,,TRUE,,,,,,,536,,2,,
504,DIC-094,DIC094,,351,343,2,103,2,,,,,,,TRUE,,,,,,,518,,2,,
505,DNS-001B,DNS001B,,420,429,2,105,2,,,,,,,TRUE,,,,,,,601,,2,,
506,DNS-001T,DNS001T,,420,430,2,105,2,,,,,,,TRUE,,,,,,,602,,2,,
507,DIC-140,DIC140,,392,384,2,101,2,,,,,,,TRUE,,,,,,,559,,2,,
508,DIM-002,DIM002,,402,400,2,105,2,,,,,,,TRUE,,,,,,,573,,2,,
509,DIC-063,DIC063,,331,323,2,103,2,,,,,,,TRUE,,,,,,,498,,2,,
510,DIC-102,DIC102,,360,352,2,104,2,,,,,,,TRUE,,,,,,,527,,2,,
511,DIC-119,DIC119,,374,366,2,104,2,,,,,,,TRUE,,,,,,,541,,2,,
512,DIC-074R,DIC074R,,336,328,2,104,2,,,,,,,TRUE,,,,,,,503,,2,,
514,DIC-107,DIC107,,363,355,2,104,2,,,,,,,TRUE,,,,,,,530,,2,,
515,DIC-060,DIC060,,328,320,2,104,2,,,,,,,TRUE,,,,,,,495,,2,,
516,DIC-113,DIC113,,368,360,2,104,2,,,,,,,TRUE,,,,,,,535,,2,,
517,DIC-076,DIC076,,338,330,2,104,2,,,,,,,TRUE,,,,,,,505,,2,,
518,DIC-010,DIC010,,298,285,2,104,2,,,,,,,TRUE,,,,,,,460,,2,,
519,DIC-077,DIC077,,339,331,2,104,2,,,,,,,TRUE,,,,,,,506,,2,,
521,DIC-078,DIC078,,340,332,2,104,2,,,,,,,TRUE,,,,,,,507,,2,,
522,DIC-005,DIC005,,293,280,2,104,2,,,,,,,TRUE,,,,,,,455,,2,,
523,DIC-085,DIC085,,343,335,2,104,2,,,,,,,TRUE,,,,,,,510,,2,,
524,DIC-011,DIC011,,299,286,2,104,2,,,,,,,TRUE,,,,,,,461,,2,,
525,DIC-087,DIC087,,345,337,2,104,2,,,,,,,TRUE,,,,,,,512,,2,,
526,DIC-007,DIC007,,294,281,2,104,2,,,,,,,TRUE,,,,,,,456,,2,,
527,DIC-096,DIC096,,353,345,2,104,2,,,,,,,TRUE,,,,,,,520,,2,,
528,DIC-097R3,DIC097R3,,354,347,2,104,2,,,,,,,TRUE,,,,,,,522,,2,,
529,DIC-097,DIC097,,354,346,2,104,2,,,,,,,TRUE,,,,,,,521,,2,,
530,DIC-098,DIC098,,356,348,2,104,2,,,,,,,TRUE,,,,,,,523,,2,,
531,DIC-099,DIC099,,357,349,2,104,2,,,,,,,TRUE,,,,,,,524,,2,,
532,DIC-108,DIC108,,364,356,2,104,2,,,,,,,TRUE,,,,,,,531,,2,,
533,DIC-110,DIC110,,365,357,2,104,2,,,,,,,TRUE,,,,,,,532,,2,,
534,DIC-111,DIC111,,366,358,2,654,2,,,,,,,TRUE,,,,,,,533,,2,,
535,DIC-086,DIC086,,344,336,2,103,2,,,,,,,TRUE,,,,,,,511,,2,,
536,DIC-112,DIC112,,367,359,2,104,2,,,,,,,TRUE,,,,,,,534,,2,,
537,DIC-117,DIC117,,372,364,2,104,2,,,,,,,TRUE,,,,,,,539,,2,,
538,DIC-134,DIC134,,386,378,2,104,2,,,,,,,TRUE,,,,,,,553,,2,,
539,DIC-115,DIC115,,370,362,2,104,2,,,,,,,TRUE,,,,,,,537,,2,,
540,DIC-118,DIC118,,373,365,2,104,2,,,,,,,TRUE,,,,,,,540,,2,,
541,DIC-122,DIC122,,377,369,2,104,2,,,,,,,TRUE,,,,,,,544,,2,,
542,CK-008,CK008,,262,245,2,105,2,,,,,,,TRUE,,,,,,,421,,2,,
543,CIPS-001,CIPS001,,255,238,2,105,2,,,,,,,TRUE,,,,,,,414,,2,,
544,CIPS-002,CIPS002,,256,239,2,105,2,,,,,,,TRUE,,,,,,,415,,2,,
545,CIPS-005,CIPS005,,258,241,2,105,2,,,,,,,TRUE,,,,,,,417,,2,,
546,CIPS-003,CIPS003,,257,240,2,105,2,,,,,,,TRUE,,,,,,,416,,2,,
547,CK-009,CK009,,263,246,2,105,2,,,,,,,TRUE,,,,,,,422,,2,,
548,CK-005,CK005,,260,243,2,105,2,,,,,,,TRUE,,,,,,,419,,2,,
549,C-015-01,C01501,,249,3350,2,105,2,,,,,,,TRUE,,,,,,,3390,,2,,
550,CK-004,CK004,,259,242,2,105,2,,,,,,,TRUE,,,,,,,418,,2,,
