CutterMasterID,CutterMasterCode,CutterMasterName,DesignMasterID,CustomerID,TrayID,Status,CreatedAt,UpdatedAt,Notes,UpdatedBy
222,LPS011-CID-384,LPS-011,1396,206,1183,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=384,
223,SG001-CID-385,SG-001,2035,300,1701,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=385,
224,MTM074-CID-386,MTM-074,1504,9,4026,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=386,
225,ARK001-CID-387,ARK-001,353,121,201,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=387,
226,SJI014-CID-388,SJI-014,2081,63,1740,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=388,
227,Other-CID-389,Other,1937,244,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=389,
228,LPS002新-CID-390,LPS-002新,1389,206,4012,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=390,
229,KSP049新-CID-391,KSP-049新,1218,199,3987,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=391,
230,TE14470694-CID-392,TE-1447069-4,2597,93,2152,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=392,
231,ADY067-CID-393,ADY-067,158,111,103,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=393,
232,AMP024-CID-394,AMP-024,329,117,180,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=394,
233,ADY059-CID-395,ADY-059,152,111,98,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=395,
234,YSM017-CID-396,YSM-017,3478,241,2870,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=396,
235,NPR003-CID-397,NPR-003,1760,271,1464,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=397,
236,KDS054-CID-398,KDS-054,971,248,3938,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=398,
237,GMY086-CID-399,GMY-086,634,157,523,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=399,
238,DNS001B-CID-400,DNS-001B,601,145,420,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=400,
239,LPS001-CID-401,LPS-001,1388,206,1176,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=401,
240,Other-CID-402,Other,1937,244,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=402,
241,KSP063-CID-403,KSP-063,1226,199,3995,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=403,
242,KDS055-CID-404,KDS-055,972,248,3939,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=404,
243,TIH007-CID-405,TIH-007,3064,95,4325,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=405,
244,KSE021-CID-406,KSE-021,1163,198,998,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=406,
245,YSM014-CID-407,YSM-014,3475,241,2867,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=407,
246,NEC010-CID-408,NEC-010,1647,15,1382,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=408,
247,NEC009B-CID-409,NEC-009B,1642,15,2958,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=409,
248,Other-CID-410,Other,1937,244,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=410,
249,MTM-CID-411,MTM,1494,9,4020,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=411,
250,YMT001-CID-412,YMT-001,3347,238,2768,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=412,
251,YCM055-CID-413,YCM-055,3288,230,2729,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=413,
252,SWJ009-CID-414,SWJ-009,2366,85,1948,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=414,
253,MTE001-CID-415,MTE-001,1492,8,1273,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=415,
254,MYS002-CID-416,MYS-002,1547,11,1302,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=416,
255,TIH004-CID-417,TIH-004,3061,95,4324,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=417,
256,KSE018-CID-418,KSE-018,1161,198,3966,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=418,
257,TWG001-CID-420,TWG-001,3212,331,4337,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=420,
258,YSM013-CID-421,YSM-013,3474,241,2866,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=421,
259,KSE022-CID-422,KSE-022,1165,198,3967,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=422,
260,SJK002-CID-423,SJK-002,2090,281,1746,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=423,
261,KSP067-CID-424,KSP-067,1229,199,3997,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=424,
262,KSP066-CID-425,KSP-066,1228,199,3996,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=425,
263,YSM016-CID-426,YSM-016,3477,241,2869,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=426,
264,KSE023-CID-427,KSE-023,1167,198,1001,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=427,
265,RCH008-CID-428,RCH-008,1997,49,1671,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=428,
266,GMY087-CID-429,GMY-087,635,157,524,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=429,
267,MIS001-CID-430,MIS-001,1424,213,1208,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=430,
268,KKC002-CID-431,KKC-002,1061,283,915,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=431,
269,KSP050-CID-432,KSP-050,1219,199,3990,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=432,
270,BMI002-CID-433,BMI-002,405,295,246,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=433,
271,SMK137-CID-434,SMK-137,2185,71,4158,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=434,
272,SMK141-CID-435,SMK-141,2186,71,4159,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=435,
273,YCM025-CID-436,YCM-025,3262,230,4339,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=436,
274,Other-CID-438,Other,1937,244,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=438,
275,LPS037-CID-439,LPS-037,1404,206,4014,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=439,
276,CIPS005-CID-440,CIPS-005,417,134,258,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=440,
277,JAE153R-CID-442,JAE-153R,784,177,664,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=442,
278,CPL-CID-443,CPL,431,137,4377,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=443,
279,Other-CID-444,Other,1937,244,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=444,
280,KSP330-CID-445,KSP-330,1358,199,4006,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=445,
281,TMC014-CID-450,TMC-014,3144,100,4335,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=450,
282,ADV017-CID-452,ADV-017,134,110,84,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=452,
283,ADV017-CID-453,ADV-017,134,110,84,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=453,
284,HMP004-CID-454,HMP-004,662,163,565,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=454,
285,HMP005(使用禁止）-CID-455,HMP-005 (使用禁止）,663,163,566,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=455,
286,TE12795093-CID-456,TE-1279509-3,2593,93,2149,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=456,
287,YSM001-CID-457,YSM-001,3463,241,2855,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=457,
288,YSM002-CID-458,YSM-002,3464,241,2856,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=458,
289,KSP018-CID-459,KSP-018,1185,199,1013,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=459,
290,KSP020-CID-460,KSP-020,1187,199,1015,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=460,
291,KSP020-CID-461,KSP-020,1187,199,1015,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=461,
292,NIT001-CID-462,NIT-001,1701,22,1430,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=462,
293,OTAX014-CID-463,OTAX-014,1928,42,4101,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=463,
294,FJK002-CID-464,FJK-002,613,155,506,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=464,
295,FJK-CID-465,FJK,611,155,3901,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=465,
296,TMC002-CID-466,TMC-002,3140,100,4363,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=466,
297,DIC008-CID-467,DIC-008,457,141,295,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=467,
298,CANON-CID-468,CANON,4292,203,4893,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=468,
299,TE81039-CID-469,TE-8-103-9,2954,93,2432,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=469,
300,TE41295-CID-470,TE-4-129-5,2804,93,2305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=470,
301,TE12795094-CID-471,TE-1279509-4,2594,93,2150,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=471,
302,TE12795092-CID-473,TE-1279509-2,2592,93,2148,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=473,
303,TE12795081-CID-474,TE-1279508-1,2585,93,4212,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=474,
304,TE12795082-CID-475,TE-1279508-2,2586,93,2142,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=475,
305,TE12795083-CID-476,TE-1279508-3,2587,93,2143,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=476,
306,TE12795091-CID-477,TE-1279509-1,2591,93,2147,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=477,
307,TE12796001新-CID-478,TE-1279600-1 新,2596,93,2151,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=478,
308,YSDZ0301-CID-485,YSD-Z-030-1,3451,108,2845,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=485,
309,AP001-CID-486,AP-001,338,246,186,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=486,
310,TE01569-CID-490,TE-0-156-9,2489,93,4197,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=490,
311,LKS003-CID-491,LKS-003,1382,282,4011,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=491,
312,MTM026-CID-492,MTM-026,1498,9,4022,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=492,
313,LPS003-CID-493,LPS-003,1390,206,1177,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=493,
314,KKC002-CID-494,KKC-002,1061,283,915,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=494,
315,MTM027-CID-495,MTM-027,1499,9,4023,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=495,
316,NGS010-CID-497,NGS-010,1672,18,1406,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=497,
317,KSP076-CID-498,KSP-076,1237,199,3998,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=498,
318,DIN001-CID-499,DIN-001,590,143,418,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=499,
319,TE41560-CID-500,TE-4-156-0,2814,93,2315,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=500,
320,IMT003-CID-502,IMT-003,688,313,588,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=502,
321,YSDZ1001-CID-503,YSD-Z-100-1,3459,108,2850,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=503,
322,TE81270-CID-505,TE-8-127-0,2956,93,2433,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=505,
323,ADV035-CID-509,ADV-035,145,110,3857,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=509,
324,SKS012-CID-510,SKS-012,2141,69,4132,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=510,
325,SWJ004-CID-515,SWJ-004,2363,85,4190,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=515,
326,KSP151-CID-522,KSP-151,1301,199,1099,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=522,
327,SLK106-CID-523,SLK-106,2147,70,1792,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=523,
328,KGM001-CID-525,KGM-001,1038,185,901,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=525,
329,KGM002-CID-526,KGM-002,1039,185,902,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=526,
330,TJS002-CID-527,TJS-002,3087,264,4328,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=527,
331,NML001-CID-530,NML-001,1714,24,1443,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=530,
332,NGS013-CID-531,NGS-013,1675,18,1409,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=531,
333,SYS001-CID-532,SYS-001,2370,87,1952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=532,
334,TE71277R4-CID-533,TE-7-127-7 R4,2924,93,50,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=533,
335,KSP105-CID-534,KSP-105,1264,199,4000,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=534,
336,HYS001-CID-535,HYS-001,677,334,3909,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=535,
337,LPS012-CID-536,LPS-012,1397,206,1184,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=536,
338,LPS011-CID-537,LPS-011,1396,206,1183,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=537,
339,AAT001T-CID-538,AAT-001T,119,109,3847,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=538,
340,TES001-CID-539,TES-001,3022,258,4321,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=539,
341,TES002-CID-540,TES-002,3023,258,2483,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=540,
342,SCP001-CID-541,SCP-001,2019,270,1688,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=541,
343,SZT002-CID-542,SZT-002,2372,88,1954,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=542,
344,MIY001R2-CID-543,MIY-001 R2,1430,214,1214,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=543,
345,TJS004-CID-544,TJS-004,3089,264,4329,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=544,
346,OOT015-CID-545,OOT-015,1883,38,1571,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=545,
347,JAE004-CID-546,JAE-004,707,177,602,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=546,
348,ADY077-CID-547,ADY-077,166,111,3863,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=547,
349,ODS043-CID-548,ODS-043,1843,32,4095,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=548,
350,STY001-CID-549,STY-001,2362,317,1945,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=549,
351,JIC001-CID-550,JIC-001,941,178,814,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=550,
352,STD002-CID-551,STD-002,2340,82,1929,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=551,
353,STD001-CID-552,STD-001,2339,82,1928,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=552,
354,CSM001-CID-553,CSM-001,435,265,274,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=553,
355,ADY108-CID-554,ADY-108,198,111,132,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=554,
356,NGS012-CID-555,NGS-012,1674,18,1408,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=555,
357,TE71277R3-CID-556,TE-7-127-7 R3,2923,93,50,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=556,
358,FDK003-CID-557,FDK-003,273,153,497,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=557,
359,PNS005-CID-558,PNS-005,1974,46,1648,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=558,
360,OOT017-CID-559,OOT-017,1884,38,1572,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=559,
361,DIC023-CID-560,DIC-023,467,141,3885,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=560,
362,NML006-CID-561,NML-006,1720,24,1449,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=561,
363,SLK110-CID-562,SLK-110,2150,70,4133,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=562,
364,DIC028-CID-563,DIC-028,469,141,305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=563,
365,SKK003-CID-564,SKK-003,2128,67,4131,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=564,
366,KDS066-CID-566,KDS-066,977,248,3940,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=566,
367,SZT003-CID-567,SZT-003,2373,88,4191,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=567,
368,TE61576-CID-568,TE-6-157-6,2898,93,2389,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=568,
369,TSB002-CID-570,TSB-002,3198,107,2650,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=570,
370,ADY096-CID-571,ADY-096,186,111,122,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=571,
371,KSC001-CID-572,KSC-001,1147,197,988,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=572,
372,SZT007T-CID-573,SZT-007T,2379,88,1959,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=573,
373,KIK003Txx-CID-574,KIK-003Txx,1052,291,3944,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=574,
374,JAE123-CID-575,JAE-123,765,177,648,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=575,
375,ADY099T-CID-578,ADY-099T,191,111,125,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=578,
376,TE11604-CID-579,TE-1-160-4,2572,93,6,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=579,
377,KIK002T-CID-580,KIK-002T,1048,291,3943,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=580,
378,KIK003T-CID-581,KIK-003T,1051,291,3944,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=581,
379,SMK184-CID-583,SMK-184,2198,71,1811,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=583,
380,TCB005-CID-584,TCB-005,2415,253,1994,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=584,
381,ALP001-CID-586,ALP-001,309,116,3872,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=586,
382,ADY099T-CID-588,ADY-099T,191,111,125,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=588,
383,JAE135-CID-589,JAE-135,774,177,656,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=589,
384,KGM007-CID-590,KGM-007,1044,185,907,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=590,
385,ORM003-CID-591,ORM-003,1912,40,1596,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=591,
386,DIC049-CID-592,DIC-049,484,141,3889,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=592,
387,KIK004B-CID-593,KIK-004B,1053,291,3947,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=593,
388,SMK193-CID-594,SMK-193,2203,71,4167,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=594,
389,KIK004B-CID-596,KIK-004B,1053,291,3947,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=596,
390,JAE169-CID-597,JAE-169,796,177,3928,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=597,
391,SJI013-CID-598,SJI-013,2080,63,4120,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=598,
392,PLX001-CID-599,PLX-001,1965,45,1640,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=599,
393,SJI012-CID-600,SJI-012,2079,63,1739,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=600,
394,SJI016-CID-601,SJI-016,2083,63,4122,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=601,
395,SJI015-CID-602,SJI-015,2082,63,4121,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=602,
396,ORM004-CID-604,ORM-004,1913,40,1597,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=604,
397,SSI001-CID-605,SSI-001,2261,272,1863,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=605,
398,KIK005B-CID-606,KIK-005B,1056,291,911,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=606,
399,YCM046-CID-609,YCM-046,3282,230,2724,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=609,
400,JAE186-CID-610,JAE-186,809,177,688,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=610,
401,JAE134-CID-612,JAE-134,773,177,655,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=612,
402,SSM039-CID-613,SSM-039,2313,81,1910,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=613,
403,RCH005-CID-614,RCH-005,1994,49,1668,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=614,
404,WTN003-CID-615,WTN-003,3240,229,2691,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=615,
405,MTM152-CID-616,MTM-152,1513,9,4032,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=616,
406,74CABFORSTAKING-CID-617,74C AB FOR STAKING,107,141,52,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=617,
407,KDS106-CID-618,KDS-106,1005,248,869,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=618,
408,TE30666-CID-619,TE-3-066-6,2745,93,4264,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=619,
409,TE70682-CID-620,TE-7-068-2,2911,93,4293,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=620,
410,WTN003-CID-621,WTN-003,3240,229,2691,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=621,
411,SSJ013-CID-622,SSJ-013,4240,256,,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=622,
412,SSJ013-CID-623,SSJ-013,4240,256,,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=623,
413,MZT063-CID-624,MZT-063,1570,12,1311,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=624,
414,Other-CID-625,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=625,
415,TE51599-CID-626,TE-5-159-9,2868,93,2363,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=626,
416,KJK001-CID-628,KJK-001,1059,336,3950,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=628,
417,SSJ015-CID-629,SSJ-015,2267,256,4182,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=629,
418,SSJ016-CID-630,SSJ-016,2268,256,1867,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=630,
419,SSJ016-CID-631,SSJ-016,2268,256,1867,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=631,
420,SSJ015-CID-632,SSJ-015,2267,256,4182,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=632,
421,MCC002-CID-633,MCC-002,1416,308,1201,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=633,
422,"SSJ012PP,PS-CID-634","SSJ-012 PP, PS",2265,256,4176,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=634,
423,DIM011-CID-635,DIM-011,581,142,409,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=635,
424,IDM001-CID-636,IDM-001,681,170,581,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=636,
425,TDS008-CID-637,TDS-008,2426,92,2003,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=637,
426,SSM040-CID-638,SSM-040,2314,81,1911,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=638,
427,TE81615-CID-639,TE-8-161-5,2972,93,4307,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=639,
428,KWE003-CID-640,KWE-003,1370,202,1162,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=640,
429,KMR001-CID-641,KMR-001,1067,304,920,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=641,
430,KWE002-CID-642,KWE-002,1369,202,1161,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=642,
431,TNX024-CID-644,TNX-024,3169,102,2623,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=644,
432,MZT110-CID-645,MZT-110,1601,12,4054,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=645,
433,MTM161-CID-646,MTM-161,1515,9,4033,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=646,
434,IDM001-CID-647,IDM-001,681,170,581,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=647,
435,SSM046-CID-648,SSM-046,2320,81,1917,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=648,
436,MZT135-CID-649,MZT-135,1618,12,1356,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=649,
437,JAE259-CID-650,JAE-259,874,177,749,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=650,
438,TE40902-CID-651,TE-4-090-2,2794,93,2296,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=651,
439,DIC137-CID-652,DIC-137,556,141,389,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=652,
440,MTM026-CID-653,MTM-026,1498,9,4022,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=653,
441,JAE267-CID-656,JAE-267,882,177,757,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=656,
